Messzeitpunkt;Einspeisung (kWh) Strom 00100137997;Qualität Strom 00100137997;Verbrauch (kWh) Strom 00021228596;Qualität Strom 00021228596
15.09.23 19:00;0;G;0,158;G
15.09.23 19:15;0;G;0,243;G
15.09.23 19:30;0;G;0,233;G
15.09.23 19:45;0;G;0,246;G
15.09.23 20:00;0;G;0,239;G
15.09.23 20:15;0;G;0,28;G
15.09.23 20:30;0;G;0,256;G
15.09.23 20:45;0;G;0,157;G
15.09.23 21:00;0;G;0,162;G
15.09.23 21:15;0;G;0,17;G
15.09.23 21:30;0;G;0,174;G
15.09.23 21:45;0;G;0,175;G
15.09.23 22:00;0;G;0,144;G
15.09.23 22:15;0;G;0,121;G
15.09.23 22:30;0;G;0,113;G
15.09.23 22:45;0;G;0,116;G
15.09.23 23:00;0;G;0,119;G
15.09.23 23:15;0;G;0,122;G
15.09.23 23:30;0;G;0,129;G
15.09.23 23:45;0;G;0,128;G
16.09.23 00:00;0;G;0,115;G
16.09.23 00:15;0;G;0,132;G
16.09.23 00:30;0;G;0,12;G
16.09.23 00:45;0;G;0,11;G
16.09.23 01:00;0;G;0,11;G
16.09.23 01:15;0;G;0,114;G
16.09.23 01:30;0;G;0,108;G
16.09.23 01:45;0;G;0,107;G
16.09.23 02:00;0;G;0,111;G
16.09.23 02:15;0;G;0,102;G
16.09.23 02:30;0;G;0,093;G
16.09.23 02:45;0;G;0,106;G
16.09.23 03:00;0;G;0,098;G
16.09.23 03:15;0;G;0,107;G
16.09.23 03:30;0;G;0,093;G
16.09.23 03:45;0;G;0,095;G
16.09.23 04:00;0;G;0,231;G
16.09.23 04:15;0;G;0,275;G
16.09.23 04:30;0;G;0,346;G
16.09.23 04:45;0;G;0,378;G
16.09.23 05:00;0;G;0,14;G
16.09.23 05:15;0;G;0,099;G
16.09.23 05:30;0;G;0,105;G
16.09.23 05:45;0;G;0,097;G
16.09.23 06:00;0;G;0,094;G
16.09.23 06:15;0;G;0,097;G
16.09.23 06:30;0;G;0,127;G
16.09.23 06:45;0;G;0,139;G
16.09.23 07:00;0;G;0,13;G
16.09.23 07:15;0;G;0,152;G
16.09.23 07:30;0;G;0,142;G
16.09.23 07:45;0;G;0,141;G
16.09.23 08:00;0;G;0,133;G
16.09.23 08:15;0;G;0,109;G
16.09.23 08:30;0;G;0,05;G
16.09.23 08:45;0,038;G;0,002;G
16.09.23 09:00;0,034;G;0,046;G
16.09.23 09:15;0,085;G;0,029;G
16.09.23 09:30;0,137;G;0;G
16.09.23 09:45;0,154;G;0;G
16.09.23 10:00;0,195;G;0;G
16.09.23 10:15;0,317;G;0;G
16.09.23 10:30;0,196;G;0,051;G
16.09.23 10:45;0,278;G;0,032;G
16.09.23 11:00;0,118;G;0,058;G
16.09.23 11:15;0,243;G;0,007;G
16.09.23 11:30;0,442;G;0;G
16.09.23 11:45;0,315;G;0,124;G
16.09.23 12:00;0,109;G;0,209;G
16.09.23 12:15;0,391;G;0,033;G
16.09.23 12:30;0,52;G;0;G
16.09.23 12:45;0,203;G;0,046;G
16.09.23 13:00;0,339;G;0,024;G
16.09.23 13:15;0,077;G;0,645;G
16.09.23 13:30;0;G;1,214;G
16.09.23 13:45;0;G;1,163;G
16.09.23 14:00;0;G;0,992;G
16.09.23 14:15;0;G;0,936;G
16.09.23 14:30;0;G;1,462;G
16.09.23 14:45;0;G;0,902;G
16.09.23 15:00;0;G;0,873;G
16.09.23 15:15;0;G;0,906;G
16.09.23 15:30;0;G;1,262;G
16.09.23 15:45;0;G;1,013;G
16.09.23 16:00;0;G;0,986;G
16.09.23 16:15;0,03;G;0,7;G
16.09.23 16:30;0,04;G;0,284;G
16.09.23 16:45;0,044;G;0,021;G
16.09.23 17:00;0,003;G;0,268;G
16.09.23 17:15;0,001;G;0,29;G
16.09.23 17:30;0;G;0,193;G
16.09.23 17:45;0;G;0,186;G
16.09.23 18:00;0;G;0,359;G
16.09.23 18:15;0;G;0,359;G
16.09.23 18:30;0;G;0,127;G
16.09.23 18:45;0;G;0,378;G
16.09.23 19:00;0;G;0,397;G
16.09.23 19:15;0;G;0,152;G
16.09.23 19:30;0;G;0,156;G
16.09.23 19:45;0;G;0,151;G
16.09.23 20:00;0;G;0,151;G
16.09.23 20:15;0;G;0,123;G
16.09.23 20:30;0;G;0,129;G
16.09.23 20:45;0;G;0,132;G
16.09.23 21:00;0;G;0,135;G
16.09.23 21:15;0;G;0,16;G
16.09.23 21:30;0;G;0,158;G
16.09.23 21:45;0;G;0,15;G
16.09.23 22:00;0;G;0,166;G
16.09.23 22:15;0;G;0,155;G
16.09.23 22:30;0;G;0,158;G
16.09.23 22:45;0;G;0,166;G
16.09.23 23:00;0;G;0,173;G
16.09.23 23:15;0;G;0,17;G
16.09.23 23:30;0;G;0,151;G
16.09.23 23:45;0;G;0,137;G
17.09.23 00:00;0;G;0,109;G
17.09.23 00:15;0;G;0,107;G
17.09.23 00:30;0;G;0,105;G
17.09.23 00:45;0;G;0,092;G
17.09.23 01:00;0;G;0,103;G
17.09.23 01:15;0;G;0,096;G
17.09.23 01:30;0;G;0,105;G
17.09.23 01:45;0;G;0,091;G
17.09.23 02:00;0;G;0,091;G
17.09.23 02:15;0;G;0,098;G
17.09.23 02:30;0;G;0,1;G
17.09.23 02:45;0;G;0,099;G
17.09.23 03:00;0;G;0,091;G
17.09.23 03:15;0;G;0,099;G
17.09.23 03:30;0;G;0,097;G
17.09.23 03:45;0;G;0,111;G
17.09.23 04:00;0;G;0,135;G
17.09.23 04:15;0;G;0,104;G
17.09.23 04:30;0;G;0,091;G
17.09.23 04:45;0;G;0,104;G
17.09.23 05:00;0;G;0,095;G
17.09.23 05:15;0;G;0,101;G
17.09.23 05:30;0;G;0,087;G
17.09.23 05:45;0;G;0,1;G
17.09.23 06:00;0;G;0,096;G
17.09.23 06:15;0;G;0,101;G
17.09.23 06:30;0;G;0,118;G
17.09.23 06:45;0;G;0,129;G
17.09.23 07:00;0;G;0,141;G
17.09.23 07:15;0;G;0,156;G
17.09.23 07:30;0;G;0,154;G
17.09.23 07:45;0;G;0,136;G
17.09.23 08:00;0;G;0,129;G
17.09.23 08:15;0;G;0,129;G
17.09.23 08:30;0;G;0,216;G
17.09.23 08:45;0,045;G;0,008;G
17.09.23 09:00;0,081;G;0,233;G
17.09.23 09:15;0,063;G;0,163;G
17.09.23 09:30;0,148;G;0,108;G
17.09.23 09:45;0,188;G;0,162;G
17.09.23 10:00;0,2;G;0,138;G
17.09.23 10:15;0,277;G;0,026;G
17.09.23 10:30;0,156;G;0,104;G
17.09.23 10:45;0,197;G;0,123;G
17.09.23 11:00;0,348;G;0,078;G
17.09.23 11:15;0,375;G;0,032;G
17.09.23 11:30;0,262;G;0,103;G
17.09.23 11:45;0,246;G;0,118;G
17.09.23 12:00;0,426;G;0,022;G
17.09.23 12:15;0,368;G;0,067;G
17.09.23 12:30;0,359;G;0,063;G
17.09.23 12:45;0,377;G;0,059;G
17.09.23 13:00;0,472;G;0,005;G
17.09.23 13:15;0,499;G;0;G
17.09.23 13:30;0,487;G;0;G
17.09.23 13:45;0,239;G;0,091;G
17.09.23 14:00;0;G;0,27;G
17.09.23 14:15;0,095;G;0,193;G
17.09.23 14:30;0,152;G;0;G
17.09.23 14:45;0,116;G;0;G
17.09.23 15:00;0,142;G;0,014;G
17.09.23 15:15;0,079;G;0;G
17.09.23 15:30;0,048;G;0,007;G
17.09.23 15:45;0,073;G;0,002;G
17.09.23 16:00;0,08;G;0;G
17.09.23 16:15;0,033;G;0;G
17.09.23 16:30;0;G;0,013;G
17.09.23 16:45;0;G;0,058;G
17.09.23 17:00;0;G;0,138;G
17.09.23 17:15;0;G;0,155;G
17.09.23 17:30;0;G;0,2;G
17.09.23 17:45;0;G;0,195;G
17.09.23 18:00;0;G;0,148;G
17.09.23 18:15;0;G;0,232;G
17.09.23 18:30;0;G;0,356;G
17.09.23 18:45;0;G;0,732;G
17.09.23 19:00;0;G;0,476;G
17.09.23 19:15;0;G;0,202;G
17.09.23 19:30;0;G;0,3;G
17.09.23 19:45;0;G;0,416;G
17.09.23 20:00;0;G;0,302;G
17.09.23 20:15;0;G;0,191;G
17.09.23 20:30;0;G;0,172;G
17.09.23 20:45;0;G;0,184;G
17.09.23 21:00;0;G;0,183;G
17.09.23 21:15;0;G;0,172;G
17.09.23 21:30;0;G;0,174;G
17.09.23 21:45;0;G;0,164;G
17.09.23 22:00;0;G;0,143;G
17.09.23 22:15;0;G;0,149;G
17.09.23 22:30;0;G;0,153;G
17.09.23 22:45;0;G;0,137;G
17.09.23 23:00;0;G;0,144;G
17.09.23 23:15;0;G;0,134;G
17.09.23 23:30;0;G;0,129;G
17.09.23 23:45;0;G;0,107;G
18.09.23 00:00;0;G;0,105;G
18.09.23 00:15;0;G;0,103;G
18.09.23 00:30;0;G;0,095;G
18.09.23 00:45;0;G;0,097;G
18.09.23 01:00;0;G;0,096;G
18.09.23 01:15;0;G;0,12;G
18.09.23 01:30;0;G;0,101;G
18.09.23 01:45;0;G;0,127;G
18.09.23 02:00;0;G;0,355;G
18.09.23 02:15;0;G;0,116;G
18.09.23 02:30;0;G;0,42;G
18.09.23 02:45;0;G;0,412;G
18.09.23 03:00;0;G;0,27;G
18.09.23 03:15;0;G;0,197;G
18.09.23 03:30;0;G;0,358;G
18.09.23 03:45;0;G;0,339;G
18.09.23 04:00;0;G;0,118;G
18.09.23 04:15;0;G;0,349;G
18.09.23 04:30;0;G;0,338;G
18.09.23 04:45;0;G;0,101;G
18.09.23 05:00;0;G;0,099;G
18.09.23 05:15;0;G;0,096;G
18.09.23 05:30;0;G;0,121;G
18.09.23 05:45;0;G;0,133;G
18.09.23 06:00;0;G;0,126;G
18.09.23 06:15;0;G;0,131;G
18.09.23 06:30;0;G;0,266;G
18.09.23 06:45;0;G;0,145;G
18.09.23 07:00;0;G;0,129;G
18.09.23 07:15;0;G;0,137;G
18.09.23 07:30;0;G;0,446;G
18.09.23 07:45;0;G;0,342;G
18.09.23 08:00;0;G;0,37;G
18.09.23 08:15;0;G;0,568;G
18.09.23 08:30;0;G;0,378;G
18.09.23 08:45;0;G;0,135;G
18.09.23 09:00;0;G;0,296;G
18.09.23 09:15;0;G;0,023;G
18.09.23 09:30;0,069;G;0,008;G
18.09.23 09:45;0,075;G;0,02;G
18.09.23 10:00;0,199;G;0;G
18.09.23 10:15;0,388;G;0;G
18.09.23 10:30;0,248;G;0,055;G
18.09.23 10:45;0,243;G;0,072;G
18.09.23 11:00;0,478;G;0,005;G
18.09.23 11:15;0,083;G;0,293;G
18.09.23 11:30;0,209;G;0,167;G
18.09.23 11:45;0,263;G;0,071;G
18.09.23 12:00;0,365;G;0,026;G
18.09.23 12:15;0,23;G;0,166;G
18.09.23 12:30;0,056;G;0,131;G
18.09.23 12:45;0,514;G;0,008;G
18.09.23 13:00;0,375;G;0,078;G
18.09.23 13:15;0,28;G;0,116;G
18.09.23 13:30;0,316;G;0,061;G
18.09.23 13:45;0,369;G;0,058;G
18.09.23 14:00;0,294;G;0,073;G
18.09.23 14:15;0,495;G;0;G
18.09.23 14:30;0,434;G;0;G
18.09.23 14:45;0,294;G;0;G
18.09.23 15:00;0,177;G;0;G
18.09.23 15:15;0,12;G;0;G
18.09.23 15:30;0,056;G;0;G
18.09.23 15:45;0,098;G;0;G
18.09.23 16:00;0,105;G;0;G
18.09.23 16:15;0,079;G;0;G
18.09.23 16:30;0,064;G;0;G
18.09.23 16:45;0,041;G;0;G
18.09.23 17:00;0,039;G;0,001;G
18.09.23 17:15;0,009;G;0;G
18.09.23 17:30;0;G;0,032;G
18.09.23 17:45;0;G;0,036;G
18.09.23 18:00;0;G;0,109;G
18.09.23 18:15;0;G;0,156;G
18.09.23 18:30;0;G;0,168;G
18.09.23 18:45;0;G;0,175;G
18.09.23 19:00;0;G;0,171;G
18.09.23 19:15;0;G;0,388;G
18.09.23 19:30;0;G;0,316;G
18.09.23 19:45;0;G;0,175;G
18.09.23 20:00;0;G;0,18;G
18.09.23 20:15;0;G;0,199;G
18.09.23 20:30;0;G;0,154;G
18.09.23 20:45;0;G;0,263;G
18.09.23 21:00;0;G;0,279;G
18.09.23 21:15;0;G;0,27;G
18.09.23 21:30;0;G;0,264;G
18.09.23 21:45;0;G;0,18;G
18.09.23 22:00;0;G;0,144;G
18.09.23 22:15;0;G;0,157;G
18.09.23 22:30;0;G;0,144;G
18.09.23 22:45;0;G;0,122;G
18.09.23 23:00;0;G;0,109;G
18.09.23 23:15;0;G;0,101;G
18.09.23 23:30;0;G;0,11;G
18.09.23 23:45;0;G;0,114;G
19.09.23 00:00;0;G;0,108;G
19.09.23 00:15;0;G;0,108;G
19.09.23 00:30;0;G;0,104;G
19.09.23 00:45;0;G;0,105;G
19.09.23 01:00;0;G;0,112;G
19.09.23 01:15;0;G;0,104;G
19.09.23 01:30;0;G;0,334;G
19.09.23 01:45;0;G;0,154;G
19.09.23 02:00;0;G;0,415;G
19.09.23 02:15;0;G;0,403;G
19.09.23 02:30;0;G;0,186;G
19.09.23 02:45;0;G;0,238;G
19.09.23 03:00;0;G;0,093;G
19.09.23 03:15;0;G;0,099;G
19.09.23 03:30;0;G;0,099;G
19.09.23 03:45;0;G;0,098;G
19.09.23 04:00;0;G;0,088;G
19.09.23 04:15;0;G;0,095;G
19.09.23 04:30;0;G;0,11;G
19.09.23 04:45;0;G;0,108;G
19.09.23 05:00;0;G;0,1;G
19.09.23 05:15;0;G;0,1;G
19.09.23 05:30;0;G;0,094;G
19.09.23 05:45;0;G;0,128;G
19.09.23 06:00;0;G;0,145;G
19.09.23 06:15;0;G;0,181;G
19.09.23 06:30;0;G;0,158;G
19.09.23 06:45;0;G;0,149;G
19.09.23 07:00;0;G;0,15;G
19.09.23 07:15;0;G;0,169;G
19.09.23 07:30;0;G;0,171;G
19.09.23 07:45;0;G;0,125;G
19.09.23 08:00;0;G;0,616;G
19.09.23 08:15;0;G;0,373;G
19.09.23 08:30;0;G;0,247;G
19.09.23 08:45;0;G;0,375;G
19.09.23 09:00;0;G;0,347;G
19.09.23 09:15;0;G;0,107;G
19.09.23 09:30;0;G;0,164;G
19.09.23 09:45;0;G;0,105;G
19.09.23 10:00;0,006;G;0,03;G
19.09.23 10:15;0;G;0,151;G
19.09.23 10:30;0;G;0,254;G
19.09.23 10:45;0;G;0,316;G
19.09.23 11:00;0;G;0,238;G
19.09.23 11:15;0,017;G;0,161;G
19.09.23 11:30;0,122;G;0,016;G
19.09.23 11:45;0,062;G;0,049;G
19.09.23 12:00;0,001;G;0,145;G
19.09.23 12:15;0,086;G;0,096;G
19.09.23 12:30;0,261;G;0,003;G
19.09.23 12:45;0,271;G;0;G
19.09.23 13:00;0,493;G;0;G
19.09.23 13:15;0,499;G;0,002;G
19.09.23 13:30;0,349;G;0,006;G
19.09.23 13:45;0,142;G;0;G
19.09.23 14:00;0,288;G;0;G
19.09.23 14:15;0,546;G;0;G
19.09.23 14:30;0,405;G;0;G
19.09.23 14:45;0,385;G;0;G
19.09.23 15:00;0,313;G;0;G
19.09.23 15:15;0,276;G;0;G
19.09.23 15:30;0,271;G;0;G
19.09.23 15:45;0,054;G;0,002;G
19.09.23 16:00;0,175;G;0,002;G
19.09.23 16:15;0,063;G;0,183;G
19.09.23 16:30;0,002;G;0,142;G
19.09.23 16:45;0;G;0,359;G
19.09.23 17:00;0;G;0,264;G
19.09.23 17:15;0,013;G;0,042;G
19.09.23 17:30;0;G;0,262;G
19.09.23 17:45;0,001;G;0,301;G
19.09.23 18:00;0;G;0,477;G
19.09.23 18:15;0;G;0,446;G
19.09.23 18:30;0;G;0,81;G
19.09.23 18:45;0;G;0,408;G
19.09.23 19:00;0;G;0,481;G
19.09.23 19:15;0;G;0,361;G
19.09.23 19:30;0;G;0,186;G
19.09.23 19:45;0;G;0,189;G
19.09.23 20:00;0;G;0,195;G
19.09.23 20:15;0;G;0,167;G
19.09.23 20:30;0;G;0,185;G
19.09.23 20:45;0;G;0,181;G
19.09.23 21:00;0;G;0,17;G
19.09.23 21:15;0;G;0,169;G
19.09.23 21:30;0;G;0,156;G
19.09.23 21:45;0;G;0,15;G
19.09.23 22:00;0;G;0,143;G
19.09.23 22:15;0;G;0,111;G
19.09.23 22:30;0;G;0,105;G
19.09.23 22:45;0;G;0,095;G
19.09.23 23:00;0;G;0,114;G
19.09.23 23:15;0;G;0,105;G
19.09.23 23:30;0;G;0,107;G
19.09.23 23:45;0;G;0,107;G
20.09.23 00:00;0;G;0,096;G
20.09.23 00:15;0;G;0,115;G
20.09.23 00:30;0;G;0,108;G
20.09.23 00:45;0;G;0,103;G
20.09.23 01:00;0;G;0,095;G
20.09.23 01:15;0;G;0,095;G
20.09.23 01:30;0;G;0,102;G
20.09.23 01:45;0;G;0,103;G
20.09.23 02:00;0;G;0,103;G
20.09.23 02:15;0;G;0,097;G
20.09.23 02:30;0;G;0,091;G
20.09.23 02:45;0;G;0,105;G
20.09.23 03:00;0;G;0,103;G
20.09.23 03:15;0;G;0,093;G
20.09.23 03:30;0;G;0,343;G
20.09.23 03:45;0;G;0,217;G
20.09.23 04:00;0;G;0,361;G
20.09.23 04:15;0;G;0,353;G
20.09.23 04:30;0;G;0,094;G
20.09.23 04:45;0;G;0,097;G
20.09.23 05:00;0;G;0,103;G
20.09.23 05:15;0;G;0,098;G
20.09.23 05:30;0;G;0,104;G
20.09.23 05:45;0;G;0,115;G
20.09.23 06:00;0;G;0,118;G
20.09.23 06:15;0;G;0,141;G
20.09.23 06:30;0;G;0,265;G
20.09.23 06:45;0;G;0,165;G
20.09.23 07:00;0;G;0,151;G
20.09.23 07:15;0;G;0,172;G
20.09.23 07:30;0;G;0,166;G
20.09.23 07:45;0;G;0,156;G
20.09.23 08:00;0;G;0,38;G
20.09.23 08:15;0;G;0,517;G
20.09.23 08:30;0;G;0,399;G
20.09.23 08:45;0,012;G;0,249;G
20.09.23 09:00;0,025;G;0,008;G
20.09.23 09:15;0,086;G;0,003;G
20.09.23 09:30;0,165;G;0;G
20.09.23 09:45;0,115;G;0;G
20.09.23 10:00;0,264;G;0;G
20.09.23 10:15;0,231;G;0,057;G
20.09.23 10:30;0,356;G;0,013;G
20.09.23 10:45;0,397;G;0;G
20.09.23 11:00;0,343;G;0;G
20.09.23 11:15;0,042;G;0,731;G
20.09.23 11:30;0;G;1,153;G
20.09.23 11:45;0;G;1,211;G
20.09.23 12:00;0;G;1,509;G
20.09.23 12:15;0;G;1,137;G
20.09.23 12:30;0;G;1,111;G
20.09.23 12:45;0,347;G;0,01;G
20.09.23 13:00;0,334;G;0;G
20.09.23 13:15;0,355;G;0;G
20.09.23 13:30;0,351;G;0;G
20.09.23 13:45;0,309;G;0;G
20.09.23 14:00;0,39;G;0;G
20.09.23 14:15;0,144;G;0,17;G
20.09.23 14:30;0,345;G;0;G
20.09.23 14:45;0,164;G;0,121;G
20.09.23 15:00;0,206;G;0;G
20.09.23 15:15;0,124;G;0;G
20.09.23 15:30;0,174;G;0;G
20.09.23 15:45;0,192;G;0;G
20.09.23 16:00;0,158;G;0;G
20.09.23 16:15;0,127;G;0;G
20.09.23 16:30;0,037;G;0,002;G
20.09.23 16:45;0,018;G;0;G
20.09.23 17:00;0;G;0,052;G
20.09.23 17:15;0;G;0,051;G
20.09.23 17:30;0;G;0,074;G
20.09.23 17:45;0;G;0,49;G
20.09.23 18:00;0;G;0,416;G
20.09.23 18:15;0;G;0,335;G
20.09.23 18:30;0;G;0,147;G
20.09.23 18:45;0;G;0,287;G
20.09.23 19:00;0;G;0,376;G
20.09.23 19:15;0;G;0,162;G
20.09.23 19:30;0;G;0,192;G
20.09.23 19:45;0;G;0,188;G
20.09.23 20:00;0;G;0,19;G
20.09.23 20:15;0;G;0,165;G
20.09.23 20:30;0;G;0,172;G
20.09.23 20:45;0;G;0,175;G
20.09.23 21:00;0;G;0,194;G
20.09.23 21:15;0;G;0,197;G
20.09.23 21:30;0;G;0,202;G
20.09.23 21:45;0;G;0,178;G
20.09.23 22:00;0;G;0,178;G
20.09.23 22:15;0;G;0,163;G
20.09.23 22:30;0;G;0,111;G
20.09.23 22:45;0;G;0,113;G
20.09.23 23:00;0;G;0,106;G
20.09.23 23:15;0;G;0,103;G
20.09.23 23:30;0;G;0,103;G
20.09.23 23:45;0;G;0,114;G
21.09.23 00:00;0;G;0,103;G
21.09.23 00:15;0;G;0,111;G
21.09.23 00:30;0;G;0,107;G
21.09.23 00:45;0;G;0,109;G
21.09.23 01:00;0;G;0,105;G
21.09.23 01:15;0;G;0,112;G
21.09.23 01:30;0;G;0,105;G
21.09.23 01:45;0;G;0,102;G
21.09.23 02:00;0;G;0,099;G
21.09.23 02:15;0;G;0,109;G
21.09.23 02:30;0;G;0,11;G
21.09.23 02:45;0;G;0,097;G
21.09.23 03:00;0;G;0,095;G
21.09.23 03:15;0;G;0,107;G
21.09.23 03:30;0;G;0,108;G
21.09.23 03:45;0;G;0,099;G
21.09.23 04:00;0;G;0,097;G
21.09.23 04:15;0;G;0,101;G
21.09.23 04:30;0;G;0,102;G
21.09.23 04:45;0;G;0,108;G
21.09.23 05:00;0;G;0,094;G
21.09.23 05:15;0;G;0,099;G
21.09.23 05:30;0;G;0,096;G
21.09.23 05:45;0;G;0,129;G
21.09.23 06:00;0;G;0,133;G
21.09.23 06:15;0;G;0,128;G
21.09.23 06:30;0;G;0,154;G
21.09.23 06:45;0;G;0,195;G
21.09.23 07:00;0;G;0,165;G
21.09.23 07:15;0;G;0,239;G
21.09.23 07:30;0;G;0,168;G
21.09.23 07:45;0;G;0,089;G
21.09.23 08:00;0;G;0,068;G
21.09.23 08:15;0;G;0,06;G
21.09.23 08:30;0,009;G;0,029;G
21.09.23 08:45;0,034;G;0;G
21.09.23 09:00;0,071;G;0;G
21.09.23 09:15;0,082;G;0;G
21.09.23 09:30;0,173;G;0;G
21.09.23 09:45;0,108;G;0,153;G
21.09.23 10:00;0,136;G;0,141;G
21.09.23 10:15;0,261;G;0,009;G
21.09.23 10:30;0,364;G;0;G
21.09.23 10:45;0,571;G;0;G
21.09.23 11:00;0,52;G;0;G
21.09.23 11:15;0,283;G;0,055;G
21.09.23 11:30;0,345;G;0,034;G
21.09.23 11:45;0,336;G;0,002;G
21.09.23 12:00;0,56;G;0;G
21.09.23 12:15;0,572;G;0;G
21.09.23 12:30;0,585;G;0;G
21.09.23 12:45;0,527;G;0;G
21.09.23 13:00;0,533;G;0;G
21.09.23 13:15;0,524;G;0;G
21.09.23 13:30;0,497;G;0;G
21.09.23 13:45;0,459;G;0;G
21.09.23 14:00;0,341;G;0;G
21.09.23 14:15;0,371;G;0;G
21.09.23 14:30;0,39;G;0;G
21.09.23 14:45;0,292;G;0,013;G
21.09.23 15:00;0,137;G;0,035;G
21.09.23 15:15;0,12;G;0;G
21.09.23 15:30;0,19;G;0,003;G
21.09.23 15:45;0,197;G;0;G
21.09.23 16:00;0,152;G;0,006;G
21.09.23 16:15;0,091;G;0;G
21.09.23 16:30;0,024;G;0,078;G
21.09.23 16:45;0,012;G;0,035;G
21.09.23 17:00;0;G;0,081;G
21.09.23 17:15;0;G;0,077;G
21.09.23 17:30;0;G;0,103;G
21.09.23 17:45;0;G;0,083;G
21.09.23 18:00;0;G;0,1;G
21.09.23 18:15;0;G;0,116;G
21.09.23 18:30;0;G;0,149;G
21.09.23 18:45;0;G;0,151;G
21.09.23 19:00;0;G;0,161;G
21.09.23 19:15;0;G;0,144;G
21.09.23 19:30;0;G;0,162;G
21.09.23 19:45;0;G;0,161;G
21.09.23 20:00;0;G;0,155;G
21.09.23 20:15;0;G;0,131;G
21.09.23 20:30;0;G;0,119;G
21.09.23 20:45;0;G;0,127;G
21.09.23 21:00;0;G;0,334;G
21.09.23 21:15;0;G;0,472;G
21.09.23 21:30;0;G;0,389;G
21.09.23 21:45;0;G;0,333;G
21.09.23 22:00;0;G;0,132;G
21.09.23 22:15;0;G;0,144;G
21.09.23 22:30;0;G;0,149;G
21.09.23 22:45;0;G;0,145;G
21.09.23 23:00;0;G;0,145;G
21.09.23 23:15;0;G;0,118;G
21.09.23 23:30;0;G;0,101;G
21.09.23 23:45;0;G;0,101;G
22.09.23 00:00;0;G;0,102;G
22.09.23 00:15;0;G;0,102;G
22.09.23 00:30;0;G;0,109;G
22.09.23 00:45;0;G;0,101;G
22.09.23 01:00;0;G;0,103;G
22.09.23 01:15;0;G;0,096;G
22.09.23 01:30;0;G;0,095;G
22.09.23 01:45;0;G;0,108;G
22.09.23 02:00;0;G;0,098;G
22.09.23 02:15;0;G;0,107;G
22.09.23 02:30;0;G;0,097;G
22.09.23 02:45;0;G;0,097;G
22.09.23 03:00;0;G;0,097;G
22.09.23 03:15;0;G;0,103;G
22.09.23 03:30;0;G;0,101;G
22.09.23 03:45;0;G;0,096;G
22.09.23 04:00;0;G;0,1;G
22.09.23 04:15;0;G;0,087;G
22.09.23 04:30;0;G;0,1;G
22.09.23 04:45;0;G;0,1;G
22.09.23 05:00;0;G;0,101;G
22.09.23 05:15;0;G;0,103;G
22.09.23 05:30;0;G;0,09;G
22.09.23 05:45;0;G;0,108;G
22.09.23 06:00;0;G;0,275;G
22.09.23 06:15;0;G;0,124;G
22.09.23 06:30;0;G;0,479;G
22.09.23 06:45;0;G;0,213;G
22.09.23 07:00;0;G;0,394;G
22.09.23 07:15;0;G;0,42;G
22.09.23 07:30;0;G;0,368;G
22.09.23 07:45;0;G;0,221;G
22.09.23 08:00;0;G;0,211;G
22.09.23 08:15;0;G;0,199;G
22.09.23 08:30;0;G;0,096;G
22.09.23 08:45;0,001;G;0,129;G
22.09.23 09:00;0;G;0,097;G
22.09.23 09:15;0,044;G;0,01;G
22.09.23 09:30;0,049;G;0,042;G
22.09.23 09:45;0,071;G;0,002;G
22.09.23 10:00;0,089;G;0;G
22.09.23 10:15;0,214;G;0;G
22.09.23 10:30;0,278;G;0;G
22.09.23 10:45;0,307;G;0;G
22.09.23 11:00;0,335;G;0;G
22.09.23 11:15;0,206;G;0,175;G
22.09.23 11:30;0,338;G;0;G
22.09.23 11:45;0,521;G;0;G
22.09.23 12:00;0,598;G;0;G
22.09.23 12:15;0,491;G;0;G
22.09.23 12:30;0,072;G;0,006;G
22.09.23 12:45;0,498;G;0;G
22.09.23 13:00;0,256;G;0,039;G
22.09.23 13:15;0,12;G;0,234;G
22.09.23 13:30;0,112;G;0,122;G
22.09.23 13:45;0,261;G;0,14;G
22.09.23 14:00;0,206;G;0,106;G
22.09.23 14:15;0,217;G;0,08;G
22.09.23 14:30;0,455;G;0;G
22.09.23 14:45;0,211;G;0,12;G
22.09.23 15:00;0,101;G;0,234;G
22.09.23 15:15;0,164;G;0,145;G
22.09.23 15:30;0,03;G;0,078;G
22.09.23 15:45;0,034;G;0,172;G
22.09.23 16:00;0,014;G;0,24;G
22.09.23 16:15;0;G;0,216;G
22.09.23 16:30;0;G;0,458;G
22.09.23 16:45;0;G;0,169;G
22.09.23 17:00;0;G;0,18;G
22.09.23 17:15;0;G;0,141;G
22.09.23 17:30;0;G;0,178;G
22.09.23 17:45;0;G;0,183;G
22.09.23 18:00;0;G;0,211;G
22.09.23 18:15;0;G;0,211;G
22.09.23 18:30;0;G;0,152;G
22.09.23 18:45;0;G;0,162;G
22.09.23 19:00;0;G;0,151;G
22.09.23 19:15;0;G;0,156;G
22.09.23 19:30;0;G;0,151;G
22.09.23 19:45;0;G;0,154;G
22.09.23 20:00;0;G;0,178;G
22.09.23 20:15;0;G;0,158;G
22.09.23 20:30;0;G;0,16;G
22.09.23 20:45;0;G;0,142;G
22.09.23 21:00;0;G;0,14;G
22.09.23 21:15;0;G;0,241;G
22.09.23 21:30;0;G;0,241;G
22.09.23 21:45;0;G;0,209;G
